"","TN.Date","TN.Flow","TN.concentrations.TN","lnC","lnQ"
"1",2009-07-07,140,4.2,1.43508452528932,4.9416424226093
"2",2009-07-14,120,4.03,1.39376637595859,4.78749174278205
"3",2009-07-28,124,3.91,1.36353737399727,4.82028156560504
"4",2009-08-04,91,3.82,1.34025042261848,4.51085950651685
"5",2009-08-11,222,3.22,1.16938135955632,5.40267738187228
"6",2009-08-18,83,3.93,1.36863942588117,4.4188406077966
"7",2009-08-25,86,3.91,1.36353737399727,4.45434729625351
"8",2009-09-01,79,4.16,1.42551507427317,4.36944785246702
"9",2009-09-08,79,3.778,1.32919476907932,4.36944785246702
"10",2009-09-10,292,2.57,0.943905898907128,5.67675380226828
"11",2009-09-15,103,3.93,1.36863942588117,4.63472898822964
"12",2009-09-22,499,1.89,0.636576829071551,6.21260609575152
"13",2009-09-29,115,4,1.38629436111989,4.74493212836325
"14",2009-10-06,124,4.5,1.50407739677627,4.82028156560504
"15",2009-10-13,598,3.93,1.36863942588117,6.39359075395063
"16",2009-10-20,211,4.71,1.54968790802833,5.35185813347607
"17",2009-10-27,371,3.69,1.30562645805244,5.91620206260743
"18",2009-11-03,290,4.22,1.43983512804792,5.66988092298052
"19",2009-11-10,191,4.5,1.50407739677627,5.25227342804663
"20",2009-11-17,175,4.67,1.54115907168081,5.16478597392351
"21",2009-11-23,135,4.46,1.49514876603197,4.90527477843843
"22",2009-12-01,119,4.75,1.55814461804655,4.77912349311153
"23",2009-12-08,110,5.12,1.63315443905142,4.70048036579242
"24",2009-12-15,96,4.9,1.58923520511658,4.56434819146784
"25",2009-12-21,81,4.81,1.57069708411767,4.39444915467244
"26",2009-12-29,91,4.63,1.53255686809814,4.51085950651685
"27",2010-01-05,85,4.59,1.52388002407245,4.44265125649032
"28",2010-01-12,82,4.05,1.39871688111845,4.40671924726425
"29",2010-01-19,87,3.9,1.3609765531356,4.46590811865458
"30",2010-01-26,152,3.795,1.33368441084759,5.02388052084628
"31",2010-02-03,192,3.65,1.2947271675944,5.25749537202778
"32",2010-02-10,210,4.28,1.45395300959371,5.34710753071747
"33",2010-02-16,153,4.68,1.54329810992956,5.03043792139244
"34",2010-02-23,182,3.79,1.33236601909433,5.2040066870768
"35",2010-03-02,125,4.87,1.5830939370945,4.8283137373023
"36",2010-03-08,109,4.52,1.50851199384414,4.69134788222914
"37",2010-03-16,91,4.57,1.51951320490611,4.51085950651685
"38",2010-03-22,462,2.46,0.900161349944271,6.13556489108174
"39",2010-03-30,276,4.42,1.48613969608961,5.62040086571715
"40",2010-04-07,215,4.38,1.47704872438835,5.37063802812766
"41",2010-04-13,168,4.52,1.50851199384414,5.12396397940326
"42",2010-04-20,137,4.66,1.53901544813755,4.91998092582813
"43",2010-04-24,361,2.12,0.751416088683921,5.88887795833288
"44",2010-04-27,156,3.8,1.33500106673234,5.04985600724954
"45",2010-05-04,120,4.15,1.42310833424261,4.78749174278205
"46",2010-05-11,153,3.69,1.30562645805244,5.03043792139244
"47",2010-05-14,1020,1.89,0.636576829071551,6.92755790627832
"48",2010-05-18,274,3.53,1.26129787094521,5.61312810638807
"49",2010-05-26,308,3.89,1.35840915763035,5.73009978297357
"50",2010-06-01,178,3.92,1.36609165380237,5.18178355029209
"51",2010-06-08,153,4.04,1.39624469197306,5.03043792139244
"52",2010-06-15,153,4.035,1.39500630172191,5.03043792139244
"53",2010-06-23,139,3.72,1.31372366828506,4.93447393313069
"54",2010-08-04,43,3.65,1.2947271675944,3.76120011569356
"55",2010-08-09,37,3.44,1.23547147138531,3.61091791264422
"56",2010-08-18,34,3.61,1.28370777234479,3.52636052461616
"57",2010-08-25,59,3.51,1.25561603747777,4.07753744390572
"58",2010-09-02,164,3.18,1.15688119679209,5.0998664278242
"59",2010-09-08,70,3.81,1.33762918913861,4.24849524204936
"60",2010-09-15,172,2.95,1.08180517035173,5.14749447681345
"61",2010-09-23,74,4.05,1.39871688111845,4.30406509320417
"62",2010-09-30,73,4.15,1.42310833424261,4.29045944114839
"63",2010-10-07,62,4.36,1.47247205736094,4.12713438504509
"64",2010-10-13,62,4.3,1.45861502269952,4.12713438504509
"65",2010-10-21,72,3.99,1.38379123090177,4.27666611901606
"66",2010-10-28,100,3.78,1.3297240096315,4.60517018598809
"67",2010-11-03,91,4.22,1.43983512804792,4.51085950651685
"68",2010-11-11,102,3.73,1.31640823365572,4.62497281328427
"69",2010-11-16,103,3.43,1.23256026117785,4.63472898822964
"70",2010-11-29,96,1.61,0.476234178996372,4.56434819146784
"71",2010-12-09,80,4.75,1.55814461804655,4.38202663467388
"72",2010-12-16,75,4.925,1.59432427462405,4.31748811353631
"73",2011-01-06,92,4.22,1.43983512804792,4.52178857704904
"74",2011-01-12,84,4.11,1.41342302850814,4.43081679884331
"75",2011-01-21,81,4.03,1.39376637595859,4.39444915467244
"76",2011-01-26,80,4.25,1.44691898293633,4.38202663467388
"77",2011-02-06,65,4.13,1.41827740697294,4.17438726989564
"78",2011-02-12,72,4.15,1.42310833424261,4.27666611901606
"79",2011-02-15,142,2.95,1.08180517035173,4.95582705760126
"80",2011-02-24,120,3.4,1.22377543162212,4.78749174278205
"81",2011-03-08,100,3.31,1.19694818938897,4.60517018598809
"82",2011-03-14,164,2.28,0.824175442966349,5.0998664278242
"83",2011-03-31,91,4.1,1.41098697371026,4.51085950651685
"84",2011-04-07,83,3.6,1.28093384546206,4.4188406077966
"85",2011-04-11,191,2.17,0.774727167552368,5.25227342804663
"86",2011-04-20,92,3.02,1.10525683138678,4.52178857704904
"87",2011-04-23,3960,2.49,0.912282710476616,8.28399930424853
"88",2011-04-25,15800,2.01,0.698134722070984,9.66776521901506
"89",2011-04-26,3260,3.11,1.13462272619114,8.08948247436075
"90",2011-05-11,228,8.66,2.15871472257434,5.42934562895444
"91",2011-05-18,174,5.15,1.63899671467564,5.15905529921453
"92",2011-05-23,6670,1.65,0.500775287912489,8.80537513890967
"93",2011-06-09,214,5.325,1.67241271159549,5.36597601502185
"94",2011-06-15,200,4.235,1.44338332810402,5.29831736654804
"95",2011-07-14,169,3.99,1.38379123090177,5.12989871492307
"96",2011-07-20,96,4.5,1.50407739677627,4.56434819146784
"97",2011-07-28,92,3.85,1.34807314829969,4.52178857704904
"98",2011-08-04,87,3.35,1.20896034583698,4.46590811865458
"99",2011-08-10,220,2.71,0.99694863489161,5.39362754635236
"100",2011-08-17,130,3.11,1.13462272619114,4.86753445045558
"101",2011-08-31,87,3.37,1.21491274436427,4.46590811865458
"102",2011-09-07,78,3.44,1.23547147138531,4.35670882668959
"103",2011-09-15,77,3.9,1.3609765531356,4.34380542185368
"104",2011-09-19,203,2.35,0.854415328156068,5.31320597904179
"105",2011-09-29,101,3.8,1.33500106673234,4.61512051684126
"106",2011-10-05,83,3.56,1.26976054486394,4.4188406077966
"107",2011-10-12,218,3.71,1.31103187661934,5.38449506278909
"108",2011-10-27,112,1.72,0.542324290825362,4.71849887129509
"109",2011-11-02,96,3.55,1.26694760348732,4.56434819146784
"110",2011-11-08,2150,1.59,0.46373401623214,7.67322312112171
"111",2011-11-16,158,3.89,1.35840915763035,5.06259503302697
"112",2011-11-30,128,4.31,1.46093790411566,4.85203026391962
"113",2011-12-07,134,4.36,1.47247205736094,4.89783979995091
"114",2012-01-04,102,4.25,1.44691898293633,4.62497281328427
"115",2012-01-12,96,8.32,2.11866225483312,4.56434819146784
"116",2012-01-18,89,4.15,1.42310833424261,4.48863636973214
"117",2012-01-25,343,2.18,0.779324876800998,5.83773044716594
"118",2012-02-01,119,3.92,1.36609165380237,4.77912349311153
"119",2012-02-08,137,4.42,1.48613969608961,4.91998092582813
"120",2012-02-15,124,4.3,1.45861502269952,4.82028156560504
"121",2012-02-29,101,4.25,1.44691898293633,4.61512051684126
"122",2012-03-15,95,3.8,1.33500106673234,4.55387689160054
"123",2012-03-20,707,3.02,1.10525683138678,6.56103066589657
"124",2012-03-28,192,4.59,1.52388002407245,5.25749537202778
"125",2012-04-11,146,4.33,1.4655675420144,4.98360662170834
"126",2012-04-15,206,4.19,1.43270073393405,5.32787616878958
"127",2012-04-25,115,4.26,1.44926916028128,4.74493212836325
"128",2012-04-30,164,3.16,1.15057202759882,5.0998664278242
"129",2012-05-09,98,3.76,1.3244189574018,4.58496747867057
"130",2012-05-17,83,3.84,1.34547236659964,4.4188406077966
"131",2012-05-23,75,3.85,1.34807314829969,4.31748811353631
"132",2012-05-31,97,3.35,1.20896034583698,4.57471097850338
"133",2012-06-06,97,3.42,1.22964055107451,4.57471097850338
"134",2012-06-13,76,3.22,1.16938135955632,4.33073334028633
"135",2012-06-20,108,3.16,1.15057202759882,4.68213122712422
"136",2012-06-28,55,3.1,1.1314021114911,4.00733318523247
"137",2012-07-11,58,3.05,1.11514159061932,4.06044301054642
"138",2012-07-18,55,3.1,1.1314021114911,4.00733318523247
"139",2012-07-25,53,2.75,1.01160091167848,3.97029191355212
"140",2012-08-01,61,2.9,1.06471073699243,4.11087386417331
"141",2012-08-16,61,2.92,1.07158361628019,4.11087386417331
"142",2012-08-22,53,3.08,1.12492959698548,3.97029191355212
"143",2012-08-27,361,2.355,0.856540727468381,5.88887795833288
"144",2012-09-06,78,1.56,0.444685821261446,4.35670882668959
"145",2012-09-12,80,3.03,1.10856261952128,4.38202663467388
"146",2012-09-27,80,3.14,1.14422279992016,4.38202663467388
"147",2012-10-03,62,5.7,1.7404661748405,4.12713438504509
"148",2012-10-10,58,3.63,1.28923264827676,4.06044301054642
"149",2012-10-12,256,3.93,1.36863942588117,5.54517744447956
"150",2012-10-16,115,3.83,1.34286480319255,4.74493212836325
"151",2012-10-25,80,3.54,1.26412672714568,4.38202663467388
"152",2012-11-01,70,5.39,1.68454538492091,4.24849524204936
"153",2012-11-08,71,4.8,1.56861591791385,4.26267987704132
"154",2012-11-15,76,4.82,1.57277392806251,4.33073334028633
"155",2012-11-29,64,5.02,1.61342993370364,4.15888308335967
