"","NO3test5to30stats.X.5.30.","NO3test5to30stats.NO3test5to30modes","NO3test5to30stats.NO3test5to30stdevs","TNtest5to30stats.X.5.30.","TNtest5to30stats.TNtest5to30modes","TNtest5to30stats.TNtest5to30stdevs","SRPtest5to30stats.X.5.30.","SRPtest5to30stats.SRPtest5to30modes","SRPtest5to30stats.SRPtest5to30stdevs","TPtest5to30stats.X.5.30.","TPtest5to30stats.TPtest5to30modes","TPtest5to30stats.TPtest5to30stdevs","TSStest5to30stats.X.5.30.","TSStest5to30stats.TSStest5to30modes","TSStest5to30stats.TSStest5to30stdevs","Cltest5to30stats.X.5.30.","Cltest5to30stats.Cltest5to30modes","Cltest5to30stats.Cltest5to30stdevs","SO4test5to30stats.X.5.30.","SO4test5to30stats.SO4test5to30modes","SO4test5to30stats.SO4test5to30stdevs"
"1",5,0.5,0.0907395915209439,5,0.5,0.200918807847694,5,0.7,0.121218305346265,5,0.35,0.132110034533679,5,0.9,0.0902886527550751,5,0.55,0.141352793551801,5,0.55,0.087271567710293
"2",6,0.55,0.0941611731586446,6,0.9,0.17554579610635,6,0.75,0.133844259175677,6,0.4,0.129129740168245,6,0.9,0.102539191113865,6,0.55,0.106756446060696,6,0.6,0.0846601850858803
"3",7,0.55,0.0873708960088413,7,0.9,0.193171701142918,7,0.7,0.126168012376112,7,0.4,0.102643627594285,7,0.9,0.0840553753334609,7,0.5,0.107835854095804,7,0.6,0.0747854072854935
"4",8,0.5,0.0788954358370519,8,0.9,0.177479518795372,8,0.65,0.0947391693233672,8,0.35,0.117928549796658,8,0.9,0.075869113933007,8,0.6,0.0906270671826163,8,0.55,0.0764319091394025
"5",9,0.5,0.0768048149000877,9,0.9,0.20878902543682,9,0.75,0.112503968183984,9,0.6,0.118446577986596,9,0.9,0.0695539725827419,9,0.55,0.107954071866943,9,0.55,0.0765586343255672
"6",10,0.6,0.0739828992927089,10,0.9,0.18686729985501,10,0.7,0.103317422518752,10,0.45,0.103015750727543,10,0.9,0.0978128158207068,10,0.55,0.119846841035225,10,0.6,0.0750781905341195
"7",11,0.5,0.0723441322388192,11,0.9,0.179423680552086,11,0.75,0.117581929751479,11,0.4,0.0868966075756889,11,0.9,0.0888762037433909,11,0.6,0.0949812011475354,11,0.6,0.0676425177242955
"8",12,0.55,0.0816975507339013,12,0.9,0.177766758445338,12,0.6,0.0930273165938535,12,0.4,0.102519286388624,12,0.9,0.0748058712090631,12,0.55,0.102065405200663,12,0.55,0.0769905904666808
"9",13,0.55,0.0868966075756889,13,0.9,0.210684017196466,13,0.6,0.0896933551562415,13,0.45,0.0963624111659432,13,0.9,0.0492391083988974,13,0.55,0.107209503081678,13,0.6,0.0626050138176013
"10",14,0.55,0.0788954358370519,14,0.9,0.202759030599862,14,0.7,0.0748876709833209,14,0.4,0.0944587157418088,14,0.9,0.0691345921860735,14,0.6,0.108796758655199,14,0.6,0.0529632140340475
"11",15,0.55,0.0790569415042095,15,0.9,0.186943732667542,15,0.75,0.0873007936471861,15,0.45,0.0833544191010499,15,0.9,0.0600085027988806,15,0.55,0.102564066588167,15,0.6,0.0578879988267281
"12",16,0.55,0.066432411563351,16,0.9,0.179750393828867,16,0.75,0.108627804912002,16,0.4,0.124330862078995,16,0.9,0.0746693391164113,16,0.55,0.0925875206471792,16,0.6,0.0606091526731327
"13",17,0.55,0.0713999942834274,17,0.9,0.212382020069919,17,0.7,0.0757883734554345,17,0.45,0.0915902588172131,17,0.9,0.0475523342202664,17,0.6,0.0904692979830783,17,0.6,0.0454568645048495
"14",18,0.55,0.0742376217951243,18,0.9,0.188281703837627,18,0.7,0.089784322071261,18,0.4,0.083452296039628,18,0.9,0.0629301524043336,18,0.5,0.0966584561373559,18,0.6,0.0536903442084747
