"","TSS.Date","TSS.Flow","TSS.concentrations.TSS","lnC","lnQ"
"250",2014-11-13,104,0.3,-1.20397280432594,4.64439089914137
"251",2014-11-19,96,2.88,1.05779029414785,4.56434819146784
"252",2014-12-02,104,0.9,-0.105360515657826,4.64439089914137
"253",2014-12-11,114,1.3,0.262364264467491,4.7361984483945
"254",2014-12-17,154,0.4,-0.916290731874155,5.03695260241363
"255",2015-01-08,128,2.2,0.78845736036427,4.85203026391962
"256",2015-01-15,115,2.1,0.741937344729377,4.74493212836325
"257",2015-01-21,109,0.5,-0.693147180559945,4.69134788222914
"258",2015-01-29,99,1.9,0.641853886172395,4.59511985013459
"259",2015-02-04,106,1.6,0.470003629245736,4.66343909411207
"260",2015-02-11,96,1.7,0.53062825106217,4.56434819146784
"261",2015-02-18,93,0.3,-1.20397280432594,4.53259949315326
"262",2015-02-25,123,2.5,0.916290731874155,4.81218435537242
"263",2015-03-06,154,1.1,0.0953101798043249,5.03695260241363
"264",2015-03-11,167,2.5,0.916290731874155,5.11799381241676
"265",2015-03-14,434,54.4,3.9963641538619,6.07304453410041
"266",2015-03-19,219,5.9,1.77495235091167,5.3890717298165
"267",2015-03-26,666,173.1,5.15386946218216,6.50128967054039
"268",2015-04-01,197,3.4,1.22377543162212,5.28320372873799
"269",2015-04-14,162,1.2,0.182321556793955,5.08759633523238
"270",2015-04-22,161,2.85,1.04731899428056,5.08140436498446
"271",2015-04-29,146,2.2,0.78845736036427,4.98360662170834
"272",2015-05-08,492,143.3,4.96494033483413,6.19847871649231
"273",2015-05-24,1270,236.5,5.46594820793199,7.14677217945264
"274",2015-06-01,355,6.5,1.87180217690159,5.87211778947542
"275",2015-06-19,3080,273.5,5.61130162186204,8.03268487596762
