"","Site","Const","Trend_0.5","p_0.5","Span_MSE","Trend_MSE","p_MSE"
"1","Osage","NO3","-2.53909391272344","0.0781587656094191","0.6","-2.54473504508468","0.0783709567767324"
"2","Osage","TN","-0.415250293350766","0.616277401069192","0.95","-0.658898404637398","0.431334108963668"
"3","Osage","SRP","-2.99056446326773","0.0381194387186605","0.575","-2.99304471287343","0.0383628895081264"
"4","Osage","TP","-1.25443490475163","0.398020401349718","0.55","-1.20464995099212","0.417681156654648"
"5","Osage","TSS","-3.13978978017104","0.343177979054876","0.9","-2.60150944306758","0.435123365196696"
"6","Osage","Cl","4.16663027280606","3.26886019867625e-07","0.6","4.19830352242911","2.82569571834007e-07"
"7","Osage","SO4","6.13356414298494","1.71320526513283e-11","0.575","6.14750381799922","1.67880663588591e-11"
