"","NO3.Date","NO3.Flow","NO3.concentrations.NO3","lnC","lnQ"
"48",2010-05-14,1020,0.978,-0.0222456089473197,6.92755790627832
"49",2010-05-18,274,3.32,1.1999647829284,5.61312810638807
"50",2010-05-26,308,3.814,1.33867850717823,5.73009978297357
"51",2010-06-01,178,4.005,1.38754358052032,5.18178355029209
"52",2010-06-08,153,4.011,1.38904058678792,5.03043792139244
"53",2010-06-15,153,3.8105,1.33776041412404,5.03043792139244
"54",2010-06-23,139,3.498,1.25219137659641,4.93447393313069
"55",2010-08-04,43,3.467,1.24328966670289,3.76120011569356
"56",2010-08-09,37,3.313,1.19785412331776,3.61091791264422
"57",2010-08-18,34,3.472,1.2447307967981,3.52636052461616
"58",2010-08-25,59,3.277,1.18692836971668,4.07753744390572
"59",2010-09-02,164,2.881,1.05813745610239,5.0998664278242
"60",2010-09-08,70,3.691,1.30589742404786,4.24849524204936
"61",2010-09-15,172,2.664,0.979828752678143,5.14749447681345
"62",2010-09-23,74,3.838,1.34495139758551,4.30406509320417
"63",2010-09-30,73,3.994,1.38479323499362,4.29045944114839
"64",2010-10-07,62,4.251,1.44715424937665,4.12713438504509
"65",2010-10-13,62,4.162,1.42599572797144,4.12713438504509
"66",2010-10-21,72,3.84,1.34547236659964,4.27666611901606
"67",2010-10-28,100,3.582,1.27592130363852,4.60517018598809
"68",2010-11-03,91,4.049,1.39846993705002,4.51085950651685
"69",2010-11-11,102,3.73,1.31640823365572,4.62497281328427
"70",2010-11-16,103,3.261,1.18203389680718,4.63472898822964
"71",2010-11-29,96,3.274,1.18601247894894,4.56434819146784
"72",2010-12-09,80,4.31,1.46093790411566,4.38202663467388
"73",2010-12-16,75,4.596,1.52518635998651,4.31748811353631
"74",2011-01-06,92,3.953,1.37447478431455,4.52178857704904
"75",2011-01-12,84,4.012,1.38928987009969,4.43081679884331
"76",2011-01-21,81,4.017,1.39053535537715,4.39444915467244
"77",2011-01-26,80,3.792,1.33289358439278,4.38202663467388
"78",2011-02-06,65,3.906,1.36251383245449,4.17438726989564
"79",2011-02-12,72,3.872,1.35377116941433,4.27666611901606
"80",2011-02-15,142,2.715,0.998791953385899,4.95582705760126
"81",2011-02-24,120,3.138,1.14358565431084,4.78749174278205
"82",2011-02-28,139,2.216,0.795703768885037,4.93447393313069
"83",2011-03-08,100,3.22,1.16938135955632,4.60517018598809
"84",2011-03-14,164,2.23,0.802001585472027,5.0998664278242
"85",2011-03-31,91,3.466,1.24300119129341,4.51085950651685
"86",2011-04-07,83,3.312,1.19755223652301,4.4188406077966
"87",2011-04-11,191,1.704,0.532978428407124,5.25227342804663
"88",2011-04-20,92,2.679,0.985443590562472,4.52178857704904
"89",2011-04-23,3960,1.344,0.295650242100958,8.28399930424853
"90",2011-04-25,15800,1.293,0.25696509978972,9.66776521901506
"91",2011-04-26,3260,2.962,1.08586471584561,8.08948247436075
"92",2011-05-11,228,7.783,2.05194186797725,5.42934562895444
"93",2011-05-18,174,4.547,1.51446767484287,5.15905529921453
"94",2011-05-23,6670,0.776,-0.253602758798918,8.80537513890967
"95",2011-06-09,214,5.152,1.63938498880205,5.36597601502185
"96",2011-06-15,200,4.0655,1.40253673666576,5.29831736654804
"97",2011-07-14,169,3.726,1.3153352721794,5.12989871492307
"98",2011-07-20,96,4.281,1.45418662716281,4.56434819146784
"99",2011-07-28,92,3.65,1.2947271675944,4.52178857704904
"100",2011-08-04,87,3.01,1.10194007876078,4.46590811865458
"101",2011-08-10,220,2.18,0.779324876800998,5.39362754635236
"102",2011-08-17,130,2.82,1.03673688495002,4.86753445045558
"103",2011-08-31,87,3.57,1.27256559579155,4.46590811865458
"104",2011-09-07,78,3.105,1.13301371538544,4.35670882668959
"105",2011-09-15,77,3.241,1.17588192415941,4.34380542185368
"106",2011-09-19,203,1.953,0.669366651894542,5.31320597904179
"107",2011-09-29,101,3.417,1.22876297313315,4.61512051684126
"108",2011-10-05,83,3.502,1.25333423386366,4.4188406077966
"109",2011-10-12,218,3.281,1.18814825397896,5.38449506278909
"110",2011-10-27,112,3.181,1.15719561276701,4.71849887129509
"111",2011-11-02,96,1.87,0.625938430866495,4.56434819146784
"112",2011-11-08,2150,0.851,-0.161343150408763,7.67322312112171
"113",2011-11-16,158,3.726,1.3153352721794,5.06259503302697
"114",2011-11-30,128,4.082,1.40658706438765,4.85203026391962
"115",2011-12-07,134,3.669,1.29991914537314,4.89783979995091
"116",2012-01-04,102,4.383,1.47773342143667,4.62497281328427
"117",2012-01-12,96,4.113,1.41415268924829,4.56434819146784
"118",2012-01-18,89,3.931,1.36889384643972,4.48863636973214
"119",2012-01-25,343,1.725,0.545227050483323,5.83773044716594
"120",2012-02-01,119,4.033,1.39451051589123,4.77912349311153
"121",2012-02-08,137,3.895,1.35969367932271,4.91998092582813
"122",2012-02-15,124,4.101,1.41123084640992,4.82028156560504
"123",2012-02-29,101,3.995,1.38504357921824,4.61512051684126
"124",2012-03-15,95,3.234,1.17371976115492,4.55387689160054
"125",2012-03-20,707,0.766,-0.266573109241546,6.56103066589657
"126",2012-03-28,192,3.981,1.38153304401818,5.25749537202778
"127",2012-04-11,146,4.022,1.39177929135046,4.98360662170834
"128",2012-04-15,206,3.633,1.29005875323906,5.32787616878958
"129",2012-04-25,115,4.04,1.39624469197306,4.74493212836325
"130",2012-04-30,164,2.751,1.01196448194244,5.0998664278242
"131",2012-05-09,98,3.45,1.23837423104327,4.58496747867057
"132",2012-05-17,83,3.561,1.27004140429564,4.4188406077966
"133",2012-05-23,75,3.599,1.28065602909689,4.31748811353631
"134",2012-05-31,97,3.016,1.10393145014571,4.57471097850338
"135",2012-06-06,97,3.176,1.15562254338489,4.57471097850338
"136",2012-06-13,76,2.917,1.07055569088558,4.33073334028633
"137",2012-06-20,108,2.939,1.07806938743678,4.68213122712422
"138",2012-06-28,55,2.816,1.0353174382958,4.00733318523247
"139",2012-07-11,58,2.675,0.98394938034797,4.06044301054642
"140",2012-07-18,55,2.756,1.01378035315141,4.00733318523247
"141",2012-07-25,53,2.479,0.907855253053053,3.97029191355212
"142",2012-08-01,61,2.426,0.886243810521858,4.11087386417331
"143",2012-08-16,61,2.578,0.947013904516996,4.11087386417331
"144",2012-08-22,53,2.659,0.977950112260883,3.97029191355212
"145",2012-08-27,361,1.827,0.60267527739587,5.88887795833288
"146",2012-09-06,78,2.888,1.06056422103058,4.35670882668959
"147",2012-09-12,80,2.803,1.03069027218265,4.38202663467388
"148",2012-09-27,80,2.897,1.06367571878721,4.38202663467388
"149",2012-10-03,62,4.951,1.59958957637929,4.12713438504509
"150",2012-10-10,58,3.603,1.28176683176596,4.06044301054642
"151",2012-10-12,256,3.304,1.19513385565873,5.54517744447956
"152",2012-10-16,115,3.533,1.26214736837701,4.74493212836325
"153",2012-10-25,80,3.192,1.16064767958756,4.38202663467388
"154",2012-11-01,70,4.835,1.57588112890526,4.24849524204936
"155",2012-11-08,71,4.417,1.48546073261439,4.26267987704132
"156",2012-11-15,76,4.518,1.50806941804581,4.33073334028633
"157",2012-11-29,64,4.665,1.54008783429931,4.15888308335967
"158",2012-12-06,93,4.813,1.57132059032097,4.53259949315326
"159",2012-12-13,68,5.443,1.69433037945206,4.21950770517611
"160",2013-01-03,81,3.333,1.2038727993256,4.39444915467244
"161",2013-01-11,72,7.55,2.02154756326093,4.27666611901606
"162",2013-01-14,80,5.975,1.78758409781757,4.38202663467388
"163",2013-01-24,68,4.498,1.50363285353712,4.21950770517611
"164",2013-01-30,504,1.066,0.0639133257436529,6.22257626807137
"165",2013-02-07,88,5.3405,1.67531928154761,4.47733681447821
"166",2013-02-13,97,5.596,1.72205205680323,4.57471097850338
"167",2013-02-21,108,5.593,1.72151581583945,4.68213122712422
"168",2013-02-21,108,1.835,0.607044481506534,4.68213122712422
"169",2013-02-28,99,4.033,1.39451051589123,4.59511985013459
"170",2013-03-07,80,3.928,1.36813039049222,4.38202663467388
"171",2013-03-10,765,0.851,-0.161343150408763,6.63987583382654
"172",2013-03-20,118,0.066,-2.71810053695571,4.77068462446567
"173",2013-03-28,104,4.867,1.58247773085132,4.64439089914137
"174",2013-04-04,143,4.715,1.55074891608542,4.96284463025991
"175",2013-04-18,3230,1.611,0.476855104194837,8.0802374162167
"176",2013-04-25,199,4.321,1.4634868569498,5.29330482472449
"177",2013-04-29,261,3.62,1.28647402583768,5.56452040732269
"178",2013-05-09,414,3.851,1.34833285483277,6.02586597382531
"179",2013-05-21,430,3.393,1.22171448580209,6.06378520868761
"180",2013-05-31,346,2.991,1.09560777964781,5.84643877505772
"181",2013-06-07,172,3.591,1.27843071524395,5.14749447681345
"182",2013-06-13,134,3.779,1.32945942436735,4.89783979995091
"183",2013-06-26,99,1.013,0.0129162252665462,4.59511985013459
"184",2013-07-10,80,4.164,1.42647615075272,4.38202663467388
"185",2013-07-17,78,3.947,1.37295579668071,4.35670882668959
"186",2013-08-01,158,3.13,1.14103300455206,5.06259503302697
"187",2013-08-08,2100,0.639,-0.447850824604602,7.64969262371151
"188",2013-08-15,283,0.079,-2.53830742651512,5.64544689764324
"189",2013-08-21,182,3.84,1.34547236659964,5.2040066870768
"190",2013-08-29,140,4.216,1.43888681123906,4.9416424226093
"191",2013-09-05,123,4.223,1.44054577595181,4.81218435537242
"192",2013-09-12,114,4.315,1.46209732453539,4.7361984483945
"193",2013-09-19,106,4.385,1.47818962582415,4.66343909411207
"194",2013-09-20,367,2.445,0.894045122926835,5.90536184805457
"195",2013-10-03,118,3.886,1.35738035095525,4.77068462446567
"196",2013-10-05,553,1.89,0.636576829071551,6.31535800152233
"197",2013-10-21,120,3.875,1.35454566280531,4.78749174278205
"198",2013-10-21,120,3.866,1.35222038078614,4.78749174278205
"199",2013-10-30,235,3.783,1.33051734565089,5.45958551414416
"200",2013-11-07,198,3.622,1.28702635946122,5.28826703069454
"201",2013-11-14,118,4.565,1.51841851404693,4.77068462446567
"202",2013-11-21,143,3.954,1.37472772474843,4.96284463025991
"203",2013-12-03,88,4.044,1.39723430115822,4.47733681447821
"204",2013-12-13,100,4.531,1.510942665685,4.60517018598809
"205",2013-12-20,138,4.561,1.51754189772956,4.92725368515721
"206",2014-01-08,112,4.883,1.58575978507952,4.71849887129509
"207",2014-01-10,260,3.124,1.13911423197744,5.56068163101553
"208",2014-01-23,118,4.034666667,1.39492368790056,4.77068462446567
"209",2014-01-29,105,5.201,1.64885091479094,4.65396035015752
"210",2014-02-06,95,5.958,1.78473485429109,4.55387689160054
"211",2014-02-13,93,5.435,1.69285952057317,4.53259949315326
"212",2014-02-20,92,4.103,1.41171841346005,4.52178857704904
"213",2014-02-26,84,7.166,1.96934761888276,4.43081679884331
"214",2014-03-06,99,5.204,1.64942756065026,4.59511985013459
"215",2014-03-13,93,4.512,1.50674051419576,4.53259949315326
"216",2014-03-16,598,1.696,0.528272537369711,6.39359075395063
"217",2014-03-28,181,4.04,1.39624469197306,5.19849703126583
"218",2014-04-03,164,4.002,1.38679423616154,5.0998664278242
"219",2014-04-08,167,3.986,1.3827882217906,5.11799381241676
"220",2014-04-15,139,3.368,1.21431909638008,4.93447393313069
"221",2014-04-24,122,4.282,1.45442019016749,4.80402104473326
"222",2014-04-29,118,3.262,1.18234050419882,4.77068462446567
"223",2014-05-08,293,2.9385,1.07789924707057,5.68017260901707
"224",2014-05-13,429,2.149,0.765002617660373,6.06145691892802
"225",2014-05-15,214,2.837,1.04274715582671,5.36597601502185
"226",2014-05-21,134,3.379,1.21757980773215,4.89783979995091
"227",2014-05-29,128,5.48,1.70110510095992,4.85203026391962
"228",2014-06-03,176,3.294,1.19210263175545,5.17048399503815
"229",2014-06-16,146,2.879,1.05744301163004,4.98360662170834
"230",2014-07-02,118,2.953,1.08282160276179,4.77068462446567
"231",2014-07-07,94,3.167,1.1527847675565,4.54329478227
"232",2014-07-22,84,3.191,1.16033434729611,4.43081679884331
"233",2014-07-31,163,2.574,0.945461109173935,5.09375020080676
"234",2014-08-06,89,3.0615,1.11890499193587,4.48863636973214
"235",2014-08-13,91,3.053,1.11612471375274,4.51085950651685
"236",2014-08-21,82,3.078,1.12428003541669,4.40671924726425
"237",2014-08-28,73,2.904,1.06608909696255,4.29045944114839
"238",2014-09-02,253,1.895,0.63921883853439,5.53338948872752
"239",2014-09-06,127,2.798,1.02890487624329,4.84418708645859
"240",2014-09-11,108,2.619,0.962792565525575,4.68213122712422
"241",2014-09-17,140,3.645,1.29335636546062,4.9416424226093
"242",2014-09-24,119,1.537,0.429832464556459,4.77912349311153
"243",2014-10-01,104,2.993,1.09627622887056,4.64439089914137
"244",2014-10-09,110,3.34,1.20597080698861,4.70048036579242
"245",2014-10-10,1500,0.641,-0.444725822061467,7.3132203870903
"246",2014-10-13,1470,0.687,-0.375420986759788,7.29301767977278
"247",2014-10-23,132,3.679,1.30264097612264,4.88280192258637
"248",2014-10-29,114,3.302,1.19452834549794,4.7361984483945
"249",2014-11-06,133,3.05,1.11514159061932,4.89034912822175
"250",2014-11-13,104,3.768,1.32654435671412,4.64439089914137
"251",2014-11-19,96,4.166,1.42695634283878,4.56434819146784
"252",2014-12-02,104,3.886,1.35738035095525,4.64439089914137
"253",2014-12-11,114,4.231,1.44243837173793,4.7361984483945
"254",2014-12-17,154,3.565,1.27116405386626,5.03695260241363
"255",2015-01-08,128,4.514,1.50718367839534,4.85203026391962
"256",2015-01-15,115,4.461,1.49537295614613,4.74493212836325
"257",2015-01-21,109,3.996,1.38529386078631,4.69134788222914
"258",2015-01-29,99,4.111,1.41366630791574,4.59511985013459
"259",2015-02-04,106,3.799,1.33473787420549,4.66343909411207
"260",2015-02-11,96,3.71575,1.31258054204687,4.56434819146784
"261",2015-02-18,93,3.766,1.32601343023496,4.53259949315326
"262",2015-02-25,123,3.8569,1.3498637520038,4.81218435537242
"263",2015-03-06,154,2.954,1.08316018410919,5.03695260241363
"264",2015-03-11,167,2.895,1.06298511102496,5.11799381241676
"265",2015-03-14,434,1.573,0.452984624076141,6.07304453410041
"266",2015-03-19,219,3.122,1.13847382209324,5.3890717298165
"267",2015-03-26,666,1.172,0.158711691154821,6.50128967054039
"268",2015-04-01,197,3.613,1.2845384521655,5.28320372873799
"269",2015-04-14,162,3.803,1.33579022894612,5.08759633523238
"270",2015-04-22,161,3.6705,1.3003278925687,5.08140436498446
"271",2015-04-29,146,3.796,1.33394788074768,4.98360662170834
"272",2015-05-08,492,1.293,0.25696509978972,6.19847871649231
"273",2015-05-24,1270,0.737,-0.3051673867928,7.14677217945264
"274",2015-06-01,355,3.266,1.18356599454827,5.87211778947542
"275",2015-06-19,3080,0.672,-0.397496938458987,8.03268487596762
