"","TP.Date","TP.Flow","TP.concentrations.TP","lnC","lnQ"
"1",2009-07-07,5.5,0.062,-2.78062089393705,1.70474809223843
"2",2009-07-14,2.8,0.052,-2.95651156040071,1.02961941718116
"3",2009-07-21,5.1,0.072,-2.63108915996608,1.62924053973028
"4",2009-07-28,2.1,0.054,-2.91877123241786,0.741937344729377
"5",2009-08-04,2.2,0.06,-2.81341071676004,0.78845736036427
"6",2009-08-11,16,0.14,-1.96611285637283,2.77258872223978
"7",2009-08-18,2.1,0.076,-2.57702193869581,0.741937344729377
"8",2009-08-25,2.2,0.063,-2.7646205525906,0.78845736036427
"9",2009-09-01,2.9,0.078,-2.55104645229255,1.06471073699243
"10",2009-09-05,63,0.55,-0.59783700075562,4.14313472639153
"11",2009-09-08,14,0.11,-2.20727491318972,2.63905732961526
"12",2009-09-10,409,0.566,-0.569161200778954,6.0137151560428
"13",2009-09-15,32,0.116,-2.15416508787577,3.46573590279973
"14",2009-09-22,773,0.314,-1.15836229307388,6.65027904858742
"15",2009-09-29,29,0.074,-2.60369018577797,3.36729582998647
"16",2009-10-06,23,0.062,-2.78062089393705,3.13549421592915
"17",2009-10-09,1500,0.494,-0.705219761794215,7.3132203870903
"18",2009-10-13,269,0.083,-2.48891467118554,5.59471137960184
"19",2009-10-20,41,0.056,-2.88240358824699,3.71357206670431
"20",2009-10-27,186,0.076,-2.57702193869581,5.2257466737132
"21",2009-11-03,67,0.05,-2.99573227355399,4.20469261939097
"22",2009-11-10,32,0.048,-3.03655426807425,3.46573590279973
"23",2009-11-17,34,0.044,-3.12356564506388,3.52636052461616
"24",2009-11-23,27,0.04,-3.2188758248682,3.29583686600433
"25",2009-12-01,24,0.04,-3.2188758248682,3.17805383034795
"26",2009-12-08,20,0.042,-3.17008566069877,2.99573227355399
"27",2009-12-15,16,0.016,-4.13516655674236,2.77258872223978
"28",2009-12-21,14,0.016,-4.13516655674236,2.63905732961526
"29",2009-12-29,25,0.022,-3.81671282562382,3.2188758248682
"30",2010-01-05,22,0.024,-3.72970144863419,3.09104245335832
"31",2010-01-12,22,0.02,-3.91202300542815,3.09104245335832
"32",2010-01-26,70,0.026,-3.64965874096066,4.24849524204936
"33",2010-02-03,134,0.046,-3.07911388249304,4.89783979995091
"34",2010-02-10,85,0.038,-3.27016911925575,4.44265125649032
"35",2010-02-16,63,0.033,-3.41124771751566,4.14313472639153
"36",2010-02-23,71,0.038,-3.27016911925575,4.26267987704132
"37",2010-03-02,42,0.038,-3.27016911925575,3.73766961828337
"38",2010-03-08,37,0.032,-3.44201937618241,3.61091791264422
"39",2010-03-16,34,0.05,-2.99573227355399,3.52636052461616
"40",2010-03-22,273,0.088,-2.43041846450393,5.60947179518496
"41",2010-03-30,83,0.036,-3.32423634052603,4.4188406077966
"42",2010-04-07,52,0.048,-3.03655426807425,3.95124371858143
"43",2010-04-13,30,0.036,-3.32423634052603,3.40119738166216
"44",2010-04-20,24,0.032,-3.44201937618241,3.17805383034795
"45",2010-04-27,30,0.038,-3.27016911925575,3.40119738166216
"46",2010-05-04,28,0.054,-2.91877123241786,3.3322045101752
"47",2010-05-11,67,0.123,-2.09557092360972,4.20469261939097
"48",2010-05-13,142,0.264,-1.33180617583582,4.95582705760126
"49",2010-05-14,412,0.8,-0.22314355131421,6.02102334934953
"50",2010-05-18,83,0.072,-2.63108915996608,4.4188406077966
"51",2010-05-25,34,0.066,-2.71810053695571,3.52636052461616
"52",2010-06-01,17,0.064,-2.74887219562247,2.83321334405622
"53",2010-06-08,17,0.082,-2.50103603171788,2.83321334405622
"54",2010-06-15,10,0.074,-2.60369018577797,2.30258509299405
"55",2010-06-23,4.6,0.084,-2.47693848013882,1.52605630349505
"56",2010-08-04,1.6,0.044,-3.12356564506388,0.470003629245736
"57",2010-08-09,1.2,0.038,-3.27016911925575,0.182321556793955
"58",2010-08-18,0.58,0.05,-2.99573227355399,-0.544727175441672
"59",2010-08-25,0.26,0.028,-3.57555076880693,-1.34707364796661
"60",2010-09-02,0.38,0.042,-3.17008566069877,-0.967584026261706
"61",2010-09-08,0.82,0.066,-2.71810053695571,-0.198450938723838
"62",2010-09-15,41,0.122,-2.10373423424888,3.71357206670431
"63",2010-09-23,6.1,0.038,-3.27016911925575,1.80828877117927
"64",2010-09-30,5,0.046,-3.07911388249304,1.6094379124341
"65",2010-10-07,3.9,0.042,-3.17008566069877,1.3609765531356
"66",2010-10-13,3.9,0.044,-3.12356564506388,1.3609765531356
"67",2010-10-21,5.6,0.044,-3.12356564506388,1.7227665977411
"68",2010-10-28,6.1,0.048,-3.03655426807425,1.80828877117927
"69",2010-11-03,14,0.102,-2.28278246569787,2.63905732961526
"70",2010-11-11,6.7,0.052,-2.95651156040071,1.90210752639692
"71",2010-11-16,7.3,0.036,-3.32423634052603,1.98787434815435
"72",2010-11-29,17,0.07,-2.65926003693278,2.83321334405622
"73",2010-12-09,5.7,0.032,-3.44201937618241,1.7404661748405
"74",2010-12-16,4,0.012,-4.42284862919414,1.38629436111989
"75",2011-01-06,8.8,0.046,-3.07911388249304,2.17475172148416
"76",2011-01-12,5.5,0.032,-3.44201937618241,1.70474809223843
"77",2011-01-21,4.7,0.032,-3.44201937618241,1.54756250871601
"78",2011-01-26,5,0.036,-3.32423634052603,1.6094379124341
"79",2011-02-06,9.8,0.052,-2.95651156040071,2.28238238567653
"80",2011-02-12,19,0.044,-3.12356564506388,2.94443897916644
"81",2011-02-14,131,0.1,-2.30258509299405,4.87519732320115
"82",2011-02-24,75,0.392,-0.936493439191674,4.31748811353631
"83",2011-02-28,113,0.19,-1.66073120682165,4.72738781871234
"84",2011-03-04,39,0.062,-2.78062089393705,3.66356164612965
"85",2011-03-14,115,0.21,-1.56064774826467,4.74493212836325
"86",2011-03-31,22,0.08,-2.52572864430826,3.09104245335832
"87",2011-04-07,14,0.092,-2.3859667019331,2.63905732961526
"88",2011-04-11,86,0.156,-1.8578992717326,4.45434729625351
"89",2011-04-20,21,0.058,-2.84731226843572,3.04452243772342
"90",2011-04-23,263,0.364,-1.0106014113454,5.57215403217776
"91",2011-04-25,4860,0.334,-1.09661428600544,8.48879371689454
"92",2011-04-25,4860,0.615,-0.486133011175619,8.48879371689454
"93",2011-05-11,27,0.046,-3.07911388249304,3.29583686600433
"94",2011-05-18,17,0.034,-3.38139475436598,2.83321334405622
"95",2011-05-23,2460,1.31,0.27002713721306,7.80791662892641
"96",2011-06-09,16,0.045,-3.10109278921182,2.77258872223978
"97",2011-06-16,14,0.042,-3.17008566069877,2.63905732961526
"98",2011-07-14,2.4,0.046,-3.07911388249304,0.8754687373539
"99",2011-07-20,2.3,0.026,-3.64965874096066,0.832909122935104
"100",2011-07-28,2,0.04,-3.2188758248682,0.693147180559945
"101",2011-08-04,2.1,0.04,-3.2188758248682,0.741937344729377
"102",2011-08-10,14,0.128,-2.05572501506252,2.63905732961526
"103",2011-08-17,7.3,0.058,-2.84731226843572,1.98787434815435
"104",2011-08-31,3.1,0.014,-4.26869794936688,1.1314021114911
"105",2011-09-07,2,0.018,-4.01738352108597,0.693147180559945
"106",2011-09-15,1.6,0.018,-4.01738352108597,0.470003629245736
"107",2011-09-21,3.2,0.022,-3.81671282562382,1.16315080980568
"108",2011-09-29,4.4,0.022,-3.81671282562382,1.48160454092422
"109",2011-10-05,3.7,0.022,-3.81671282562382,1.30833281965018
"110",2011-10-13,7.1,0.03,-3.50655789731998,1.96009478404727
"111",2011-10-27,9.1,0.034,-3.38139475436598,2.2082744135228
"112",2011-11-02,8.7,0.026,-3.64965874096066,2.16332302566054
"113",2011-11-08,750,0.422,-0.862749964946125,6.62007320653036
"114",2011-11-16,18,0.064,-2.74887219562247,2.89037175789616
"115",2011-11-30,25,0.046,-3.07911388249304,3.2188758248682
"116",2011-12-07,54,0.046,-3.07911388249304,3.98898404656427
"117",2011-12-15,319,0.152,-1.88387475813586,5.76519110278484
"118",2012-01-04,19,0.027,-3.61191841297781,2.94443897916644
"119",2012-01-11,67,0.07,-2.65926003693278,4.20469261939097
"120",2012-01-18,21,0.022,-3.81671282562382,3.04452243772342
"121",2012-01-25,416,0.49,-0.713349887877465,6.03068526026126
"122",2012-02-01,37,0.04,-3.2188758248682,3.61091791264422
"123",2012-02-08,49,0.042,-3.17008566069877,3.89182029811063
"124",2012-02-15,35,0.034,-3.38139475436598,3.55534806148941
"125",2012-02-29,33,0.048,-3.03655426807425,3.49650756146648
"126",2012-03-12,82,0.056,-2.88240358824699,4.40671924726425
"127",2012-03-20,751,0.396,-0.926341067727656,6.62140565176413
"128",2012-03-28,54,0.034,-3.38139475436598,3.98898404656427
"129",2012-04-11,22,0.043,-3.14655516328857,3.09104245335832
"130",2012-04-18,21,0.056,-2.88240358824699,3.04452243772342
"131",2012-04-25,14,0.054,-2.91877123241786,2.63905732961526
"132",2012-05-02,17,0.06,-2.81341071676004,2.83321334405622
