"","TSS.Date","TSS.Flow","TSS.concentrations.TSS","lnC","lnQ"
"1",2009-07-07,5.5,2.2,0.78845736036427,1.70474809223843
"2",2009-07-14,2.8,4.8,1.56861591791385,1.02961941718116
"3",2009-07-21,5.1,13.8,2.62466859216316,1.62924053973028
"4",2009-07-28,2.1,4.4,1.48160454092422,0.741937344729377
"5",2009-08-04,2.2,4.8,1.56861591791385,0.78845736036427
"6",2009-08-11,16,7.3,1.98787434815435,2.77258872223978
"7",2009-08-18,2.1,5.3,1.66770682055808,0.741937344729377
"8",2009-08-25,2.2,5.7,1.7404661748405,0.78845736036427
"9",2009-09-01,2.9,5.5,1.70474809223843,1.06471073699243
"10",2009-09-05,63,175.3,5.16649879192719,4.14313472639153
"11",2009-09-08,14,6.5,1.87180217690159,2.63905732961526
"12",2009-09-10,409,81.7,4.40305400186596,6.0137151560428
"13",2009-09-15,32,7.3,1.98787434815435,3.46573590279973
"14",2009-09-22,773,33.7,3.51749783735832,6.65027904858742
"15",2009-09-29,29,1.1,0.0953101798043249,3.36729582998647
"16",2009-10-06,23,0.9,-0.105360515657826,3.13549421592915
"17",2009-10-09,1500,70.7,4.25844557290253,7.3132203870903
"18",2009-10-13,269,2.6,0.955511445027436,5.59471137960184
"19",2009-10-20,41,1.3,0.262364264467491,3.71357206670431
"20",2009-10-27,186,4.2,1.43508452528932,5.2257466737132
"21",2009-11-03,67,2,0.693147180559945,4.20469261939097
"22",2009-11-10,32,2.5,0.916290731874155,3.46573590279973
"23",2009-11-17,34,1.5,0.405465108108164,3.52636052461616
"24",2009-11-23,27,1.4,0.336472236621213,3.29583686600433
"25",2009-12-01,24,6.5,1.87180217690159,3.17805383034795
"26",2009-12-08,20,0.3,-1.20397280432594,2.99573227355399
"27",2009-12-15,16,1.05,0.048790164169432,2.77258872223978
"28",2009-12-21,14,2.88,1.05779029414785,2.63905732961526
"29",2009-12-29,25,0.6,-0.510825623765991,3.2188758248682
"30",2010-01-05,22,0.4,-0.916290731874155,3.09104245335832
"31",2010-01-12,22,0.5,-0.693147180559945,3.09104245335832
"32",2010-01-26,70,1.3,0.262364264467491,4.24849524204936
"33",2010-02-03,134,1.4,0.336472236621213,4.89783979995091
"34",2010-02-10,85,1.6,0.470003629245736,4.44265125649032
"35",2010-02-16,63,1.15,0.139761942375159,4.14313472639153
"36",2010-02-23,71,1.4,0.336472236621213,4.26267987704132
"37",2010-03-02,42,1.9,0.641853886172395,3.73766961828337
"38",2010-03-08,37,2.7,0.993251773010283,3.61091791264422
"39",2010-03-16,34,3.4,1.22377543162212,3.52636052461616
"40",2010-03-22,273,4.2,1.43508452528932,5.60947179518496
"41",2010-03-30,83,3.3,1.19392246847243,4.4188406077966
"42",2010-04-07,52,2,0.693147180559945,3.95124371858143
"43",2010-04-13,30,2.9,1.06471073699243,3.40119738166216
"44",2010-04-20,24,1.5,0.405465108108164,3.17805383034795
"45",2010-04-27,30,1.9,0.641853886172395,3.40119738166216
"46",2010-05-04,28,3.2,1.16315080980568,3.3322045101752
"47",2010-05-11,67,12.15,2.49732916978656,4.20469261939097
"48",2010-05-13,142,44.3,3.79098467705109,4.95582705760126
"49",2010-05-14,412,269.7,5.59731023014568,6.02102334934953
"50",2010-05-18,83,5.3,1.66770682055808,4.4188406077966
"51",2010-05-25,34,4.3,1.45861502269952,3.52636052461616
"52",2010-06-01,17,2.9,1.06471073699243,2.83321334405622
"53",2010-06-08,17,4.4,1.48160454092422,2.83321334405622
"54",2010-06-15,10,3.9,1.3609765531356,2.30258509299405
"55",2010-06-23,4.6,6.2,1.82454929205105,1.52605630349505
"56",2010-08-04,1.6,6.8,1.91692261218206,0.470003629245736
"57",2010-08-09,1.2,5.5,1.70474809223843,0.182321556793955
"58",2010-08-18,0.58,5.8,1.75785791755237,-0.544727175441672
"59",2010-08-25,0.26,6.2,1.82454929205105,-1.34707364796661
"60",2010-09-02,0.38,3.6,1.28093384546206,-0.967584026261706
"61",2010-09-08,0.82,4,1.38629436111989,-0.198450938723838
"62",2010-09-15,41,4.3,1.45861502269952,3.71357206670431
"63",2010-09-23,6.1,3,1.09861228866811,1.80828877117927
"64",2010-09-30,5,3.4,1.22377543162212,1.6094379124341
"65",2010-10-07,3.9,2.2,0.78845736036427,1.3609765531356
"66",2010-10-13,3.9,5.1,1.62924053973028,1.3609765531356
"67",2010-10-21,5.6,4,1.38629436111989,1.7227665977411
"68",2010-10-28,6.1,1.6,0.470003629245736,1.80828877117927
"69",2010-11-03,14,4.1,1.41098697371026,2.63905732961526
"70",2010-11-11,6.7,2.9,1.06471073699243,1.90210752639692
"71",2010-11-16,7.3,1.9,0.641853886172395,1.98787434815435
"72",2010-11-29,17,2,0.693147180559945,2.83321334405622
"73",2010-12-09,5.7,1.1,0.0953101798043249,1.7404661748405
"74",2010-12-16,4,1.4,0.336472236621213,1.38629436111989
"75",2011-01-06,8.8,0.6,-0.510825623765991,2.17475172148416
"76",2011-01-12,5.5,0.3,-1.20397280432594,1.70474809223843
"77",2011-01-21,4.7,1.25,0.22314355131421,1.54756250871601
"78",2011-01-26,5,1.1,0.0953101798043249,1.6094379124341
"79",2011-02-06,9.8,0.5,-0.693147180559945,2.28238238567653
"80",2011-02-12,19,0.7,-0.356674943938732,2.94443897916644
"81",2011-02-14,131,4.3,1.45861502269952,4.87519732320115
"82",2011-02-24,75,56.5,4.0342406381524,4.31748811353631
"83",2011-02-28,113,18.3,2.90690105984738,4.72738781871234
"84",2011-03-04,39,4.7,1.54756250871601,3.66356164612965
"85",2011-03-14,115,19.9,2.99071973173045,4.74493212836325
"86",2011-03-31,22,1.1,0.0953101798043249,3.09104245335832
"87",2011-04-07,14,2.7,0.993251773010283,2.63905732961526
"88",2011-04-11,86,17,2.83321334405622,4.45434729625351
"89",2011-04-20,21,2.6,0.955511445027436,3.04452243772342
"90",2011-04-23,263,72.3,4.28082412916472,5.57215403217776
"91",2011-04-25,4860,64.6,4.16821441078856,8.48879371689454
"92",2011-04-25,4860,226.7,5.42362755751348,8.48879371689454
"93",2011-05-11,27,1.55,0.438254930931155,3.29583686600433
"94",2011-05-18,17,1.3,0.262364264467491,2.83321334405622
"95",2011-05-23,2460,415.3,6.02900115063671,7.80791662892641
