"","Site","Const","Trend_0.5","p_0.5","Span_MSE","Trend_MSE","p_MSE"
"1","Baron","NO3","-3.55837041432494","0.363934557269818","0.75","-3.829422762891","0.32984205233997"
"2","Baron","TN","-2.75196718213522","0.16790740390322","0.825","-3.03605939748763","0.13110089308011"
"3","Baron","SRP","-7.37036070574959","0.00113495334993252","0.8","-7.27922973897677","0.00143279457154483"
"4","Baron","TP","-3.77501027397642","0.0403949887431672","0.55","-3.73312997794528","0.043098109195505"
"5","Baron","TSS","-9.76695020380447","0.00472146161426634","0.55","-9.67306099219911","0.00524038516573199"
"6","Baron","Cl","1.02935260315462","0.0868514459702403","0.45","1.02709643030607","0.0864039038817093"
"7","Baron","SO4","4.39901257500708","4.47972905571499e-06","0.5","4.39901257500708","4.47972905571499e-06"
