"","TN.Date","TN.Flow","TN.concentrations.TN","lnC","lnQ"
"1",2009-07-07,5.5,1.23,0.207014169384326,1.70474809223843
"2",2009-07-14,2.8,0.78,-0.2484613592985,1.02961941718116
"3",2009-07-28,2.1,0.65,-0.430782916092454,0.741937344729377
"4",2009-08-04,2.2,0.84,-0.174353387144778,0.78845736036427
"5",2009-08-11,16,1.22,0.198850858745165,2.77258872223978
"6",2009-08-18,2.1,0.73,-0.3147107448397,0.741937344729377
"7",2009-08-25,2.2,0.78,-0.2484613592985,0.78845736036427
"8",2009-09-01,2.9,1.06,0.0582689081239758,1.06471073699243
"9",2009-09-05,63,2.17,0.774727167552368,4.14313472639153
"10",2009-09-08,14,2.238,0.805582609889734,2.63905732961526
"11",2009-09-10,409,1.47,0.385262400790645,6.0137151560428
"12",2009-09-15,32,2.15,0.765467842139571,3.46573590279973
"13",2009-09-22,773,2.16,0.770108221696074,6.65027904858742
"14",2009-09-29,29,3.59,1.27815220250019,3.36729582998647
"15",2009-10-06,23,3.37,1.21491274436427,3.13549421592915
"16",2009-10-09,1500,1.47,0.385262400790645,7.3132203870903
"17",2009-10-13,269,3.265,1.18325976272839,5.59471137960184
"18",2009-10-20,41,3.51,1.25561603747777,3.71357206670431
"19",2009-10-27,186,1.68,0.518793793415168,5.2257466737132
"20",2009-11-03,67,2.83,1.04027671165515,4.20469261939097
"21",2009-11-10,32,3.1,1.1314021114911,3.46573590279973
"22",2009-11-17,34,2.5,0.916290731874155,3.52636052461616
"23",2009-11-23,27,2.19,0.783901543828409,3.29583686600433
"24",2009-12-01,24,2.22,0.797507195884188,3.17805383034795
"25",2009-12-08,20,2.48,0.908258560176891,2.99573227355399
"26",2009-12-15,16,2.265,0.817574758934997,2.77258872223978
"27",2009-12-21,14,2.53,0.928219302739429,2.63905732961526
"28",2009-12-29,25,1.83,0.60431596685333,3.2188758248682
"29",2010-01-05,22,1.99,0.688134638736401,3.09104245335832
"30",2010-01-12,22,2.51,0.920282753143692,3.09104245335832
"31",2010-01-26,70,2.03,0.708035793053696,4.24849524204936
"32",2010-02-03,134,1.9,0.641853886172395,4.89783979995091
"33",2010-02-10,85,2.54,0.932164081030445,4.44265125649032
"34",2010-02-16,63,2.445,0.894045122926835,4.14313472639153
"35",2010-02-23,71,1.98,0.683096844706444,4.26267987704132
"36",2010-03-02,42,2.51,0.920282753143692,3.73766961828337
"37",2010-03-08,37,2.42,0.883767540168595,3.61091791264422
"38",2010-03-16,34,2.27,0.819779831493311,3.52636052461616
"39",2010-03-22,273,1.68,0.518793793415168,5.60947179518496
"40",2010-03-30,83,3.03,1.10856261952128,4.4188406077966
"41",2010-04-07,52,2.24,0.806475865866949,3.95124371858143
"42",2010-04-13,30,2.36,0.858661619037519,3.40119738166216
"43",2010-04-20,24,2.48,0.908258560176891,3.17805383034795
"44",2010-04-27,30,1.8,0.587786664902119,3.40119738166216
"45",2010-05-04,28,1.91,0.647103242058538,3.3322045101752
"46",2010-05-11,67,1.8,0.587786664902119,4.20469261939097
"47",2010-05-13,142,1.79,0.582215619852664,4.95582705760126
"48",2010-05-14,412,1.45,0.371563556432483,6.02102334934953
"49",2010-05-18,83,1.64,0.494696241836107,4.4188406077966
"50",2010-05-25,34,2.29,0.828551817566148,3.52636052461616
"51",2010-06-01,17,2.33,0.845868267577609,2.83321334405622
"52",2010-06-08,17,2.2,0.78845736036427,2.83321334405622
"53",2010-06-15,10,1.89,0.636576829071551,2.30258509299405
"54",2010-06-23,4.6,1.02,0.0198026272961797,1.52605630349505
"55",2010-08-04,1.6,0.35,-1.04982212449868,0.470003629245736
"56",2010-08-09,1.2,0.26,-1.34707364796661,0.182321556793955
"57",2010-08-18,0.58,0.295,-1.22077992264232,-0.544727175441672
"58",2010-08-25,0.26,0.22,-1.51412773262978,-1.34707364796661
"59",2010-09-02,0.38,0.25,-1.38629436111989,-0.967584026261706
"60",2010-09-08,0.82,0.77,-0.261364764134408,-0.198450938723838
"61",2010-09-15,41,4.47,1.49738840862548,3.71357206670431
"62",2010-09-23,6.1,3.34,1.20597080698861,1.80828877117927
"63",2010-09-30,5,2.52,0.924258901523332,1.6094379124341
"64",2010-10-07,3.9,2.42,0.883767540168595,1.3609765531356
"65",2010-10-13,3.9,2.3,0.832909122935104,1.3609765531356
"66",2010-10-21,5.6,2.29,0.828551817566148,1.7227665977411
"67",2010-10-28,6.1,1.65,0.500775287912489,1.80828877117927
"68",2010-11-03,14,2.14,0.76080582903376,2.63905732961526
"69",2010-11-11,6.7,1.71,0.536493370514568,1.90210752639692
"70",2010-11-16,7.3,1.44,0.364643113587909,1.98787434815435
"71",2010-11-29,17,2.77,1.01884732019925,2.83321334405622
"72",2010-12-09,5.7,2.64,0.970778917158225,1.7404661748405
"73",2010-12-16,4,2.47,0.904218150639886,1.38629436111989
"74",2011-01-06,8.8,2.9,1.06471073699243,2.17475172148416
"75",2011-01-12,5.5,2.94,1.07840958135059,1.70474809223843
"76",2011-01-21,4.7,2.3,0.832909122935104,1.54756250871601
"77",2011-01-26,5,2.16,0.770108221696074,1.6094379124341
"78",2011-02-06,9.8,2.07,0.727548607277278,2.28238238567653
"79",2011-02-12,19,2.77,1.01884732019925,2.94443897916644
"80",2011-02-14,131,2.86,1.05082162483176,4.87519732320115
"81",2011-02-24,75,2.45,0.896088024556636,4.31748811353631
"82",2011-03-14,115,1.94,0.662687973075237,4.74493212836325
"83",2011-03-31,22,1.96,0.672944473242426,3.09104245335832
"84",2011-04-07,14,1.79,0.582215619852664,2.63905732961526
"85",2011-04-11,86,1.34,0.29266961396282,4.45434729625351
"86",2011-04-20,21,1.25,0.22314355131421,3.04452243772342
"87",2011-04-23,263,1.51,0.412109650826833,5.57215403217776
"88",2011-04-25,4860,1.97,0.678033542749897,8.48879371689454
"89",2011-04-25,4860,1.87,0.625938430866495,8.48879371689454
"90",2011-05-11,27,3.665,1.29882833533861,3.29583686600433
"91",2011-05-18,17,3.06,1.11841491596429,2.83321334405622
"92",2011-05-23,2460,1.74,0.553885113226438,7.80791662892641
"93",2011-06-09,16,3.105,1.13301371538544,2.77258872223978
"94",2011-06-16,14,3.18,1.15688119679209,2.63905732961526
"95",2011-07-14,2.4,0.83,-0.186329578191493,0.8754687373539
"96",2011-07-20,2.3,0.425,-0.85566611005772,0.832909122935104
"97",2011-07-28,2,0.49,-0.713349887877465,0.693147180559945
"98",2011-08-04,2.1,0.24,-1.42711635564015,0.741937344729377
"99",2011-08-10,14,1.88,0.631271776841858,2.63905732961526
"100",2011-08-17,7.3,2.77,1.01884732019925,1.98787434815435
"101",2011-08-31,3.1,1.22,0.198850858745165,1.1314021114911
"102",2011-09-07,2,0.54,-0.616186139423817,0.693147180559945
"103",2011-09-15,1.6,0.46,-0.776528789498996,0.470003629245736
"104",2011-09-21,3.2,0.75,-0.287682072451781,1.16315080980568
"105",2011-09-29,4.4,2.54,0.932164081030445,1.48160454092422
"106",2011-10-05,3.7,1.69,0.524728528934982,1.30833281965018
"107",2011-10-13,7.1,1.04,0.0392207131532813,1.96009478404727
"108",2011-10-27,9.1,0.7,-0.356674943938732,2.2082744135228
"109",2011-11-02,8.7,2,0.693147180559945,2.16332302566054
"110",2011-11-08,750,4.56,1.51732262352629,6.62007320653036
"111",2011-11-16,18,5.37,1.68082790852077,2.89037175789616
"112",2011-11-30,25,4.76,1.56024766824333,3.2188758248682
"113",2011-12-07,54,5.11,1.63119940421561,3.98898404656427
"114",2011-12-15,319,3.64,1.29198368164865,5.76519110278484
"115",2012-01-04,19,3.74,1.31908561142644,2.94443897916644
"116",2012-01-11,67,2.93,1.07500242302898,4.20469261939097
"117",2012-01-18,21,3,1.09861228866811,3.04452243772342
"118",2012-01-25,416,2.65,0.974559639998131,6.03068526026126
"119",2012-02-01,37,3.7,1.30833281965018,3.61091791264422
"120",2012-02-08,49,3.99,1.38379123090177,3.89182029811063
"121",2012-02-15,35,3.53,1.26129787094521,3.55534806148941
"122",2012-02-29,33,2.74,1.00795792039998,3.49650756146648
"123",2012-03-12,82,4.52,1.50851199384414,4.40671924726425
"124",2012-03-20,751,2.11,0.746687947487975,6.62140565176413
"125",2012-03-28,54,3.26,1.18172719537862,3.98898404656427
"126",2012-04-11,22,2.74,1.00795792039998,3.09104245335832
"127",2012-04-18,21,2.3,0.832909122935104,3.04452243772342
"128",2012-04-25,14,2.51,0.920282753143692,2.63905732961526
"129",2012-05-02,17,2.14,0.76080582903376,2.83321334405622
"130",2012-05-09,7.7,1.8,0.587786664902119,2.04122032885964
"131",2012-05-17,6,1.64,0.494696241836107,1.79175946922805
"132",2012-05-23,4.7,1.32,0.27763173659828,1.54756250871601
"133",2012-05-31,5.1,0.9,-0.105360515657826,1.62924053973028
"134",2012-06-04,84,2.72,1.00063188030791,4.43081679884331
"135",2012-06-13,0.63,1.01,0.00995033085316809,-0.462035459596559
"136",2012-06-20,0.51,0.44,-0.82098055206983,-0.673344553263766
"137",2012-06-28,0.45,0.28,-1.27296567581289,-0.798507696217772
"138",2012-07-11,0.6,0.41,-0.891598119283784,-0.510825623765991
"139",2012-07-18,0.67,0.29,-1.23787435600162,-0.400477566597125
"140",2012-07-25,0.58,0.27,-1.30933331998376,-0.544727175441672
"141",2012-08-01,0.25,0.34,-1.07880966137193,-1.38629436111989
"142",2012-08-16,0.15,0.4,-0.916290731874155,-1.89711998488588
"143",2012-08-22,0.2,0.36,-1.02165124753198,-1.6094379124341
"144",2012-08-30,0.47,0.37,-0.994252273343867,-0.755022584278033
"145",2012-09-06,0.62,0.37,-0.994252273343867,-0.478035800943
"146",2012-09-12,0.55,0.35,-1.04982212449868,-0.59783700075562
"147",2012-09-27,1.1,0.43,-0.843970070294529,0.0953101798043249
"148",2012-10-03,1.7,0.48,-0.7339691750802,0.53062825106217
"149",2012-10-10,1.9,0.65,-0.430782916092454,0.641853886172395
"150",2012-10-16,4.5,2.99,1.0952733874026,1.50407739677627
"151",2012-10-25,2.7,1.2,0.182321556793955,0.993251773010283
"152",2012-11-01,2.7,0.92,-0.083381608939051,0.993251773010283
"153",2012-11-08,3.4,0.665,-0.407968238326283,1.22377543162212
"154",2012-11-15,5.1,0.65,-0.430782916092454,1.62924053973028
"155",2012-11-29,4.9,0.65,-0.430782916092454,1.58923520511658
"156",2012-12-06,5.1,0.61,-0.49429632181478,1.62924053973028
"157",2012-12-13,4.8,0.7,-0.356674943938732,1.56861591791385
"158",2013-01-03,6.2,2.01,0.698134722070984,1.82454929205105
"159",2013-01-11,5.2,2.85,1.04731899428056,1.64865862558738
"160",2013-01-14,6.3,1.6,0.470003629245736,1.84054963339749
"161",2013-01-24,5.7,1.645,0.497740384217335,1.7404661748405
"162",2013-01-30,143,4.34,1.46787434811231,4.96284463025991
"163",2013-02-07,11,4.27,1.45161382724053,2.39789527279837
"164",2013-02-13,28,3.69,1.30562645805244,3.3322045101752
"165",2013-02-21,24,3.41,1.22671229129543,3.17805383034795
"166",2013-02-28,30,3.81,1.33762918913861,3.40119738166216
"167",2013-03-07,14,3.33,1.20297230399235,2.63905732961526
"168",2013-03-10,356,3.3,1.19392246847243,5.87493073085203
"169",2013-03-20,26,3.66,1.29746314741327,3.25809653802148
"170",2013-03-28,26,2.7,0.993251773010283,3.25809653802148
"171",2013-04-04,105,2.49,0.912282710476616,4.65396035015752
"172",2013-04-18,972,2.88,1.05779029414785,6.87935580446044
"173",2013-04-25,31,3.67,1.30019166206648,3.43398720448515
"174",2013-04-29,62,2.27,0.819779831493311,4.12713438504509
"175",2013-05-09,87,1.76,0.56531380905006,4.46590811865458
"176",2013-05-21,643,2.32,0.841567185678219,6.46614472423762
"177",2013-05-21,643,1.93,0.657520002916794,6.46614472423762
"178",2013-05-31,34,2.49,0.912282710476616,3.52636052461616
"179",2013-06-07,24,2.03,0.708035793053696,3.17805383034795
"180",2013-06-13,12,2.27,0.819779831493311,2.484906649788
"181",2013-06-26,4.9,1,0,1.58923520511658
"182",2013-07-10,4.2,0.52,-0.653926467406664,1.43508452528932
"183",2013-07-17,6.3,0.49,-0.713349887877465,1.84054963339749
"184",2013-08-01,9.3,0.51,-0.673344553263766,2.23001440015921
"185",2013-08-09,12,0.46,-0.776528789498996,2.484906649788
"186",2013-08-15,12,0.39,-0.941608539858445,2.484906649788
"187",2013-08-21,8.4,0.28,-1.27296567581289,2.12823170584927
"188",2013-08-29,5.2,0.26,-1.34707364796661,1.64865862558738
"189",2013-09-05,5.7,0.25,-1.38629436111989,1.7404661748405
"190",2013-09-12,4.5,0.34,-1.07880966137193,1.50407739677627
"191",2013-09-19,4.7,0.37,-0.994252273343867,1.54756250871601
"192",2013-09-25,7.5,0.82,-0.198450938723838,2.01490302054226
"193",2013-10-03,7.6,0.42,-0.867500567704723,2.02814824729229
"194",2013-10-21,2.3,1.78,0.576613364303994,0.832909122935104
"195",2013-10-30,3.9,1.65,0.500775287912489,1.3609765531356
"196",2013-11-07,12,1.73,0.548121408509688,2.484906649788
