"","TN.Date","TN.Flow","TN.concentrations.TN","lnC","lnQ"
"1",2011-07-29,0.14,3.66,1.29746314741327,-1.96611285637283
"2",2011-08-03,0.06,3.86,1.35066718347674,-2.81341071676004
"3",2011-08-10,5.1,1.45,0.371563556432483,1.62924053973028
"4",2011-09-01,2.1,5.81,1.75958057086382,0.741937344729377
"5",2011-09-08,4,6.53,1.87640694328834,1.38629436111989
"6",2011-09-16,2.5,4.94,1.59736533119983,0.916290731874155
"7",2011-09-22,20,1.69,0.524728528934982,2.99573227355399
"8",2011-09-27,0.33,9.02,2.19944433407453,-1.10866262452161
"9",2011-10-06,0.84,6.31,1.84213567655312,-0.174353387144778
"10",2011-10-12,9.8,9.74,2.27624111765444,2.28238238567653
"11",2011-10-26,3,7.69,2.03992078351755,1.09861228866811
"12",2011-10-27,8.8,0.97,-0.0304592074847086,2.17475172148416
"13",2011-11-03,2.1,4.18,1.43031124653666,0.741937344729377
"14",2011-11-08,57,4.66,1.53901544813755,4.04305126783455
"15",2011-11-17,1.8,6.26,1.83418018511201,0.587786664902119
"16",2011-12-01,0.96,1.32,0.27763173659828,-0.0408219945202552
"17",2011-12-08,0.92,17.35,2.85359250639287,-0.083381608939051
"18",2011-12-14,21,1.5,0.405465108108164,3.04452243772342
"19",2012-01-05,1.7,5.48,1.70110510095992,0.53062825106217
"20",2012-01-12,1.7,3.88,1.35583515363518,0.53062825106217
"21",2012-01-19,1.3,4.49,1.50185270175416,0.262364264467491
"22",2012-01-25,23,1.54,0.431782416425538,3.13549421592915
"23",2012-02-02,1.5,4.38,1.47704872438835,0.405465108108164
"24",2012-02-09,1.1,4.57,1.51951320490611,0.0953101798043249
"25",2012-02-16,1,3.01,1.10194007876078,0
"26",2012-03-01,0.85,4.04,1.39624469197306,-0.162518929497775
"27",2012-03-08,4.9,1.15,0.139761942375159,1.58923520511658
"28",2012-03-11,3.9,0.97,-0.0304592074847086,1.3609765531356
"29",2012-03-20,30,4.03,1.39376637595859,3.40119738166216
"30",2012-03-29,1.1,3.9,1.3609765531356,0.0953101798043249
"31",2012-04-12,0.65,4.1,1.41098697371026,-0.430782916092454
"32",2012-04-15,8.5,1.5,0.405465108108164,2.14006616349627
"33",2012-04-26,0.63,4.9,1.58923520511658,-0.462035459596559
"34",2012-04-30,5.4,2.2,0.78845736036427,1.68639895357023
"35",2012-05-10,0.22,5.01,1.61143591509677,-1.51412773262978
"36",2012-05-16,0.23,4.96,1.60140574073684,-1.46967597005894
"37",2012-05-24,0.39,6.7,1.90210752639692,-0.941608539858445
"38",2012-05-31,5,2.53,0.928219302739429,1.6094379124341
"39",2012-06-05,0.54,8.5,2.14006616349627,-0.616186139423817
"40",2012-06-14,0.57,5.44,1.69377906086785,-0.562118918153541
"41",2012-06-21,1.3,2.97,1.08856195281461,0.262364264467491
"42",2012-06-28,0.67,4.17,1.42791603581071,-0.400477566597125
"43",2012-07-12,0.28,2.99,1.0952733874026,-1.27296567581289
"44",2012-07-19,0.4,4.66,1.53901544813755,-0.916290731874155
"45",2012-07-26,6,3.22,1.16938135955632,1.79175946922805
"46",2012-08-02,0.18,5.09,1.62727783056243,-1.71479842809193
"47",2012-08-15,0.03,3.23,1.17248213723457,-3.50655789731998
"48",2012-08-16,13,2.52,0.924258901523332,2.56494935746154
"49",2012-08-20,0.09,5.4,1.68639895357023,-2.40794560865187
"50",2012-08-27,9.4,1.99,0.688134638736401,2.24070968927596
"51",2012-08-29,0.11,9.72,2.27418561847235,-2.20727491318972
"52",2012-09-05,0.19,7.58,2.02551319965428,-1.66073120682165
"53",2012-09-10,0.05,3.27,1.18478998490916,-2.99573227355399
"54",2012-10-01,0.2,4.97,1.60341984010854,-1.6094379124341
"55",2012-10-01,0.2,4.88,1.58514521986506,-1.6094379124341
"56",2012-10-12,11,2.55,0.936093359170335,2.39789527279837
"57",2012-10-31,0.37,4.48,1.49962304642689,-0.994252273343867
"58",2012-11-07,0.46,3.57,1.27256559579155,-0.776528789498996
"59",2012-11-11,3.2,1.65,0.500775287912489,1.16315080980568
"60",2012-11-14,0.89,4.47,1.49738840862548,-0.116533816255952
"61",2012-11-28,1.9,3.59,1.27815220250019,0.641853886172395
"62",2012-12-05,0.61,6.22,1.82776990675109,-0.49429632181478
"63",2012-12-12,0.96,4.48,1.49962304642689,-0.0408219945202552
"64",2013-01-04,0.77,4.9,1.58923520511658,-0.261364764134408
"65",2013-01-10,1.3,4.39,1.47932922708708,0.262364264467491
"66",2013-01-15,0.74,3.78,1.3297240096315,-0.301105092783922
"67",2013-01-23,0.34,3.59,1.27815220250019,-1.07880966137193
"68",2013-01-29,34,4.54,1.51292701205326,3.52636052461616
"69",2013-02-06,1.1,5.06,1.62136648329937,0.0953101798043249
"70",2013-02-11,1.7,4.92,1.59330853050422,0.53062825106217
"71",2013-02-20,2.4,4.29,1.45628673293993,0.8754687373539
"72",2013-02-27,1.2,4.64,1.53471436623816,0.182321556793955
"73",2013-03-06,0.59,5.02,1.61342993370364,-0.527632742082372
"74",2013-03-09,4.9,2.39,0.871293365943419,1.58923520511658
"75",2013-03-19,0.92,3.94,1.37118072330984,-0.083381608939051
"76",2013-03-29,25,2.3,0.832909122935104,3.2188758248682
"77",2013-04-03,2.7,1.08,0.0769610411361284,0.993251773010283
"78",2013-04-10,11,1.7,0.53062825106217,2.39789527279837
"79",2013-04-18,27,3.1,1.1314021114911,3.29583686600433
"80",2013-04-24,1.1,4.26,1.44926916028128,0.0953101798043249
"81",2013-05-03,4.1,4.58,1.52169899812609,1.41098697371026
