"","Site","Const","Opt_MSE","f05_MSE"
"1","TBT","NO3",0.397593739938189,0.397199780695999
"2","TBT","TN",0.168945439308077,0.17091847692642
"3","TBT","SRP",0.468084357195216,0.469896987863843
"4","TBT","TP",0.773776961211786,0.784696262955589
"5","TBT","TSS",2.91601291409576,2.95009049273951
"6","TBT","Cl",0.78827253614357,0.792093678491719
"7","TBT","SO4",0.25659741108904,0.259814382396207
