"","TSS.Date","TSS.Flow","TSS.concentrations.TSS","lnC","lnQ"
"1",2011-07-29,0.14,0.9,-0.105360515657826,-1.96611285637283
"2",2011-08-03,0.06,0.8,-0.22314355131421,-2.81341071676004
"3",2011-08-10,5.1,14.7,2.68784749378469,1.62924053973028
"4",2011-09-01,2.1,1.3,0.262364264467491,0.741937344729377
"5",2011-09-08,4,0.5,-0.693147180559945,1.38629436111989
"6",2011-09-16,2.5,4.6,1.52605630349505,0.916290731874155
"7",2011-09-17,7.8,93.2,4.53474772169155,2.05412373369555
"8",2011-09-22,20,19.7,2.98061863574394,2.99573227355399
"9",2011-09-27,0.33,0.1,-2.30258509299405,-1.10866262452161
"10",2011-10-06,0.84,0.8,-0.22314355131421,-0.174353387144778
"11",2011-10-12,9.8,0.6,-0.510825623765991,2.28238238567653
"12",2011-10-26,3,1.3,0.262364264467491,1.09861228866811
"13",2011-10-27,8.8,30.3,3.41114771251532,2.17475172148416
"14",2011-11-03,2.1,1.3,0.262364264467491,0.741937344729377
"15",2011-11-08,57,19.1,2.94968833505258,4.04305126783455
"16",2011-11-17,1.8,1.3,0.262364264467491,0.587786664902119
"17",2011-12-01,0.96,0.5,-0.693147180559945,-0.0408219945202552
"18",2011-12-08,0.92,1.5,0.405465108108164,-0.083381608939051
"19",2011-12-14,21,400.7,5.9932130176421,3.04452243772342
"20",2012-01-05,1.7,1.3,0.262364264467491,0.53062825106217
"21",2012-01-12,1.7,2.3,0.832909122935104,0.53062825106217
"22",2012-01-19,1.3,0.5,-0.693147180559945,0.262364264467491
"23",2012-01-25,23,39.7,3.68135118769314,3.13549421592915
"24",2012-02-02,1.5,0.7,-0.356674943938732,0.405465108108164
"25",2012-02-09,1.1,0.6,-0.510825623765991,0.0953101798043249
"26",2012-02-16,1,29.1,3.37073817417745,0
"27",2012-03-01,0.85,6.9,1.93152141160321,-0.162518929497775
"28",2012-03-08,4.9,17.9,2.88480071284671,1.58923520511658
"29",2012-03-11,3.9,47.9,3.86911550441687,1.3609765531356
"30",2012-03-20,30,6.7,1.90210752639692,3.40119738166216
"31",2012-04-12,0.65,1.2,0.182321556793955,-0.430782916092454
"32",2012-04-15,8.5,403.9,6.00116732256937,2.14006616349627
"33",2012-04-26,0.63,1.3,0.262364264467491,-0.462035459596559
"34",2012-04-30,5.4,67.4,4.21064501791826,1.68639895357023
"35",2012-05-10,0.22,2.88,1.05779029414785,-1.51412773262978
"36",2012-05-16,0.23,1.8,0.587786664902119,-1.46967597005894
"37",2012-05-24,0.39,0.7,-0.356674943938732,-0.941608539858445
"38",2012-05-31,5,78.6,4.36437169943516,1.6094379124341
"39",2012-06-05,0.54,2.1,0.741937344729377,-0.616186139423817
"40",2012-06-14,0.57,1.6,0.470003629245736,-0.562118918153541
"41",2012-06-21,1.3,29.4,3.38099467434464,0.262364264467491
"42",2012-06-28,0.67,1.5,0.405465108108164,-0.400477566597125
"43",2012-07-12,0.28,1.1,0.0953101798043249,-1.27296567581289
"44",2012-07-19,0.4,1.4,0.336472236621213,-0.916290731874155
"45",2012-07-26,6,1509.7,7.31966623457369,1.79175946922805
"46",2012-08-02,0.18,1.8,0.587786664902119,-1.71479842809193
"47",2012-08-15,0.03,1.4,0.336472236621213,-3.50655789731998
"48",2012-08-16,13,503.7,6.2219808527516,2.56494935746154
"49",2012-08-20,0.09,0.6,-0.510825623765991,-2.40794560865187
"50",2012-08-27,9.4,453.9,6.11787690946242,2.24070968927596
"51",2012-08-29,0.11,1.8,0.587786664902119,-2.20727491318972
"52",2012-09-05,0.19,0.7,-0.356674943938732,-1.66073120682165
"53",2012-09-10,0.05,745.3,6.61378682188765,-2.99573227355399
"54",2012-09-25,0.11,0.3,-1.20397280432594,-2.20727491318972
"55",2012-10-01,0.2,1.1,0.0953101798043249,-1.6094379124341
"56",2012-10-01,0.2,1,0,-1.6094379124341
"57",2012-10-12,11,583.8,6.36955845842001,2.39789527279837
"58",2012-10-31,0.37,0.9,-0.105360515657826,-0.994252273343867
"59",2012-11-07,0.46,0.3,-1.20397280432594,-0.776528789498996
"60",2012-11-11,3.2,36.7,3.60277675506052,1.16315080980568
"61",2012-11-14,0.89,0.3,-1.20397280432594,-0.116533816255952
"62",2012-11-28,1.9,2.88,1.05779029414785,0.641853886172395
"63",2012-12-05,0.61,0.7,-0.356674943938732,-0.49429632181478
"64",2012-12-12,0.96,0.3,-1.20397280432594,-0.0408219945202552
"65",2013-01-04,0.77,1,0,-0.261364764134408
"66",2013-01-10,1.3,2.88,1.05779029414785,0.262364264467491
"67",2013-01-15,0.74,0.6,-0.510825623765991,-0.301105092783922
"68",2013-01-23,0.34,1.4,0.336472236621213,-1.07880966137193
"69",2013-01-29,34,1283.1,7.15703430390097,3.52636052461616
"70",2013-02-06,1.1,2.88,1.05779029414785,0.0953101798043249
"71",2013-02-11,1.7,1.1,0.0953101798043249,0.53062825106217
"72",2013-02-20,2.4,0.3,-1.20397280432594,0.8754687373539
