"","Site","Const","Trend_0.5","p_0.5","Span_MSE","Trend_MSE","p_MSE"
"1","TBT","NO3","-1.16704742030294","0.77466405967841","0.55","-1.19483188782965","0.770203491941113"
"2","TBT","TN","-1.29986786774339","0.630734264328438","0.65","-1.45690366011308","0.591505501130151"
"3","TBT","SRP","-7.10373807457643","0.106948185817827","0.4","-7.22531862180631","0.0970713921344096"
"4","TBT","TP","4.61971627672142","0.418389765347648","0.35","4.97275831072841","0.37289887368454"
"5","TBT","TSS","3.61354651481349","0.743858495738811","0.325","4.41352294551223","0.682649858393759"
"6","TBT","Cl","18.8491820583891","0.000846814444963369","0.65","18.6236593059164","0.00106514593890217"
"7","TBT","SO4","8.62183709706699","0.00764388137263447","0.7","8.48867248173235","0.00900543838482929"
