"","TP.Date","TP.Flow","TP.concentrations.TP","lnC","lnQ"
"1",2011-07-29,0.14,0.042,-3.17008566069877,-1.96611285637283
"2",2011-08-03,0.06,0.054,-2.91877123241786,-2.81341071676004
"3",2011-08-10,5.1,0.134,-2.00991547903123,1.62924053973028
"4",2011-09-01,2.1,0.034,-3.38139475436598,0.741937344729377
"5",2011-09-08,4,0.028,-3.57555076880693,1.38629436111989
"6",2011-09-16,2.5,0.024,-3.72970144863419,0.916290731874155
"7",2011-09-22,20,0.104,-2.26336437984076,2.99573227355399
"8",2011-09-27,0.33,0.038,-3.27016911925575,-1.10866262452161
"9",2011-10-06,0.84,0.038,-3.27016911925575,-0.174353387144778
"10",2011-10-12,9.8,0.034,-3.38139475436598,2.28238238567653
"11",2011-10-26,3,0.036,-3.32423634052603,1.09861228866811
"12",2011-10-27,8.8,0.144,-1.93794197940614,2.17475172148416
"13",2011-11-03,2.1,0.042,-3.17008566069877,0.741937344729377
"14",2011-11-08,57,0.152,-1.88387475813586,4.04305126783455
"15",2011-11-17,1.8,0.042,-3.17008566069877,0.587786664902119
"16",2011-12-01,0.96,0.02,-3.91202300542815,-0.0408219945202552
"17",2011-12-08,0.92,0.026,-3.64965874096066,-0.083381608939051
"18",2011-12-14,21,0.566,-0.569161200778954,3.04452243772342
"19",2012-01-05,1.7,0.018,-4.01738352108597,0.53062825106217
"20",2012-01-12,1.7,0.018,-4.01738352108597,0.53062825106217
"21",2012-01-19,1.3,0.016,-4.13516655674236,0.262364264467491
"22",2012-01-25,23,0.19,-1.66073120682165,3.13549421592915
"23",2012-02-02,1.5,0.016,-4.13516655674236,0.405465108108164
"24",2012-02-09,1.1,0.022,-3.81671282562382,0.0953101798043249
"25",2012-02-16,1,0.068,-2.68824757380603,0
"26",2012-03-01,0.85,0.014,-4.26869794936688,-0.162518929497775
"27",2012-03-08,4.9,0.066,-2.71810053695571,1.58923520511658
"28",2012-03-11,3.9,0.092,-2.3859667019331,1.3609765531356
"29",2012-03-20,30,0.144,-1.93794197940614,3.40119738166216
"30",2012-03-29,1.1,0.024,-3.72970144863419,0.0953101798043249
"31",2012-04-12,0.65,0.026,-3.64965874096066,-0.430782916092454
"32",2012-04-15,8.5,0.398,-0.921303273697699,2.14006616349627
"33",2012-04-26,0.63,0.044,-3.12356564506388,-0.462035459596559
"34",2012-04-30,5.4,0.382,-0.962334670375562,1.68639895357023
"35",2012-05-10,0.22,0.056,-2.88240358824699,-1.51412773262978
"36",2012-05-16,0.23,0.056,-2.88240358824699,-1.46967597005894
"37",2012-05-24,0.39,0.056,-2.88240358824699,-0.941608539858445
"38",2012-05-31,5,0.176,-1.73727128394399,1.6094379124341
"39",2012-06-05,0.54,0.052,-2.95651156040071,-0.616186139423817
"40",2012-06-14,0.57,0.046,-3.07911388249304,-0.562118918153541
"41",2012-06-21,1.3,0.208,-1.57021719928082,0.262364264467491
"42",2012-06-28,0.67,0.056,-2.88240358824699,-0.400477566597125
"43",2012-07-12,0.28,0.044,-3.12356564506388,-1.27296567581289
"44",2012-07-19,0.4,0.05,-2.99573227355399,-0.916290731874155
"45",2012-07-26,6,1.36,0.307484699747961,1.79175946922805
"46",2012-08-02,0.18,0.05,-2.99573227355399,-1.71479842809193
"47",2012-08-15,0.03,0.04,-3.2188758248682,-3.50655789731998
"48",2012-08-16,13,0.809,-0.211956361923645,2.56494935746154
"49",2012-08-20,0.09,0.044,-3.12356564506388,-2.40794560865187
"50",2012-08-27,9.4,0.468,-0.75928698306449,2.24070968927596
"51",2012-08-29,0.11,0.052,-2.95651156040071,-2.20727491318972
"52",2012-09-05,0.19,0.06,-2.81341071676004,-1.66073120682165
"53",2012-09-10,0.05,0.806,-0.215671536475509,-2.99573227355399
"54",2012-10-01,0.2,0.044,-3.12356564506388,-1.6094379124341
"55",2012-10-01,0.2,0.04,-3.2188758248682,-1.6094379124341
"56",2012-10-12,11,0.803,-0.219400565035375,2.39789527279837
"57",2012-10-31,0.37,0.044,-3.12356564506388,-0.994252273343867
"58",2012-11-07,0.46,0.036,-3.32423634052603,-0.776528789498996
"59",2012-11-11,3.2,0.336,-1.09064411901893,1.16315080980568
"60",2012-11-14,0.89,0.038,-3.27016911925575,-0.116533816255952
"61",2012-11-28,1.9,0.028,-3.57555076880693,0.641853886172395
"62",2012-12-05,0.61,0.038,-3.27016911925575,-0.49429632181478
"63",2012-12-12,0.96,0.028,-3.57555076880693,-0.0408219945202552
"64",2013-01-04,0.77,0.018,-4.01738352108597,-0.261364764134408
"65",2013-01-10,1.3,0.008,-4.8283137373023,0.262364264467491
"66",2013-01-15,0.74,0.018,-4.01738352108597,-0.301105092783922
"67",2013-01-23,0.34,0.01,-4.60517018598809,-1.07880966137193
"68",2013-01-29,34,1.528,0.423959690744329,3.52636052461616
"69",2013-02-06,1.1,0.018,-4.01738352108597,0.0953101798043249
"70",2013-02-11,1.7,0.034,-3.38139475436598,0.53062825106217
"71",2013-02-20,2.4,0.018,-4.01738352108597,0.8754687373539
"72",2013-02-27,1.2,0.018,-4.01738352108597,0.182321556793955
"73",2013-03-06,0.59,0.008,-4.8283137373023,-0.527632742082372
"74",2013-03-09,4.9,0.256,-1.36257783450257,1.58923520511658
"75",2013-03-19,0.92,0.028,-3.57555076880693,-0.083381608939051
"76",2013-03-29,25,1.225,0.20294084399669,3.2188758248682
"77",2013-04-03,2.7,0.098,-2.32278780031156,0.993251773010283
"78",2013-04-10,11,1.128,0.120446153075867,2.39789527279837
"79",2013-04-18,27,0.516,-0.661648513500574,3.29583686600433
"80",2013-04-24,1.1,0.024,-3.72970144863419,0.0953101798043249
"81",2013-05-03,4.1,0.056,-2.88240358824699,1.41098697371026
"82",2013-05-09,17,0.562,-0.576253429088446,2.83321334405622
